Upper East Side,0.07012861906149574
Diamond District,0.06958172695258587
Yorkville,0.06722274457236267
Koreatown,0.05151646923831303
Tudor City,0.048238200221952104
Murray Hill,0.04151567600406398
Fulton Houses,0.03600691878864968
San Juan Hill,0.03465892287718969
Hell's Kitchen,0.032338785952540035
Lincoln Towers,0.03158287627017768
Flatiron,0.030622051228421255
Upper West Side,0.027821229697267066
Rose Hill,0.02643518365744894
Chelsea,0.024861412488576765
Greenwich Village,0.023034908655622827
Tribeca,0.020052306019866576
East Village,0.01984286985314283
Clinton,0.019148618959638052
Park West Village,0.018639414198251214
Washington Square Village,0.016614245998754128
SoHo,0.014204432442290115
Battery Park City,0.012825042035485129
Midtown West,0.012784215238427588
Kips Bay,0.012531859308289968
NoHo,0.012273517494373234
Morningside Heights,0.011047346177960883
Lower East Side,0.01035451850157841
East Harlem,0.010281613506832803
Stuyvesant Town,0.00992008845154884
Southbridge Towers,0.009623152338021322
Williamsburg,0.009556526242344715
University Village,0.009301602940143325
Little Italy,0.00814733199462554
Loisaida,0.007492135853329941
Harlem,0.007269486092343211
North Beach,0.007153242740912462
East Elmhurst,0.006048742535348283
Alphabet City,0.00599703231323781
Rochdale Village,0.005703151930590538
Greenpoint,0.005118795723902296
Hamilton Heights,0.004540676556955928
Chinatown,0.004070024235852751
Astoria,0.003943204427767999
Steinway,0.0037682324403785395
Long Island City,0.003614720334696017
Washington Heights,0.0033454671895082667
Waterside Plaza,0.002786966093875262
Manhattanville,0.0027824592396546244
Sunnyside Gardens,0.0026812712928804333
South Street Seaport,0.002588036618260308
Bushwick,0.002297714278418803
Park Slope,0.002290486567934932
Clinton Hill,0.0022891610225759212
Brooklyn Heights,0.0021014637997399557
Broad Channel,0.0018514659450304713
Marcy Houses,0.0018487171825491535
Fort Greene,0.0018210621204274703
Jackson Heights,0.0017920396536196493
Downtown Brooklyn,0.0017815469156198986
DUMBO,0.0017600033152587085
Adelphi,0.0017184090972038458
Prospect Heights,0.0017013025855180822
Sunnyside,0.001673284742561301
Woodside,0.001625676734509241
Westerleigh,0.001497433709302182
Bedford-Stuyvesant,0.0014688158826565855
Crown Heights,0.0014054827207139414
Wyckoff Gardens,0.0013688279032600253
Cobble Hill Historic District,0.0012210644785028983
South Slope,0.0011735960015412604
Inwood,0.0011498617630604415
Haberman,0.0009818802833011355
Flatbush,0.0009597087930330452
Cobble Hill,0.0008451956271235324
Gowanus Houses,0.0008317727362249152
Elmhurst,0.0008275728504032065
Brooklyn Navy Yard,0.0007819322307260995
University Heights,0.000701869291041832
Boerum Hill,0.0006886696498878903
Colgate Center,0.0006854046223720104
Kensington,0.0006704887488058755
Columbia Street Waterfront District,0.0006506892870749631
Mott Haven,0.0006313223717243594
Flushing,0.0006038626531292673
Red Hook,0.000595281491068301
Forest Hills,0.00059081649617479
Bay Ridge,0.0005879840150392191
Corona,0.0005865189385897858
Gowanus,0.000569719395302951
Eastern Parkway,0.0005641102454679779
Lefrak City,0.0005561569733139115
Ditmas Park,0.0005329808591947815
Cedar Manor Houses,0.0005221951059051441
High Bridge,0.0005064141395783914
Fort Hamilton,0.0005028421436635827
Lincoln Harbor,0.00047776840671471046
Kew Gardens,0.00046144326913531117
Rego Park,0.00045388068403442707
Borough Park,0.00045381091848921597
Linden Hill,0.0004410856830427098
Forest Hills Gardens,0.0004215652834926418
Spuyten Duyvil,0.00034319067000248296
Maspeth,0.000325121393792806
Ridgewood,0.00032097732040726616
Port Morris,0.00030910322461233554
Glen Oaks,0.00030413591779330465
Broadway Junction,0.0003005639218784959
Blissville,0.00029975464155404703
Parkville,0.0002891363255729164
Hamilton Beach,0.0002858433918389521
Old Germania Heights,0.0002837922848097455
Midwood,0.000275322747621117
Middle Village,0.0002460212186324516
Jamaica,0.0002378307436246675
Richmond Hill,0.00023716099439064086
Boerum Hill Historic District,0.0002367982135555431
Melrose,0.00022482644599731695
Hillside,0.00022061260706656604
Fresh Meadows,0.00021874289045490834
Gravesend,0.00020412003217866006
Riverdale,0.00020018525542875358
Kings Bridge,0.00020001781812024693
East Flatbush,0.00019313893536243167
Brownsville,0.00018997157960984736
Flatlands,0.00018969251742900292
Fieldston,0.0001872925826737408
Parkchester,0.00017364644203044806
Unionport,0.00016778613623271498
Rosedale,0.00016015378558661975
Bayside,0.0001594840363525931
Morris Heights,0.00015726549201487987
Tremont,0.00015677713319840213
Bensonhurst,0.00015554925960268662
Fresh Pond,0.0001532190903926356
Ozone Park,0.00014846108020923803
Morrisania,0.0001435914451535027
Fordham Hill,0.00014188916585035165
Sheepshead Bay,0.0001414566194700428
Woodhaven,0.00014063338603655172
Fordham,0.00013926598135041398
Parkside,0.00013710324944886965
New Utrecht,0.00013685209348610964
Dyker Heights,0.00013648931265101188
Woodlawn,0.00013287545740907648
West Farms,0.0001250756694544746
Brighton Beach,0.0001239315145130124
Belmont,0.00012387570207684354
Bedford Park,0.00012227109453698804
Brooklyn Manor,0.00012069439321521701
Utopia,0.00011844794265941933
Fresh Pond Junction,0.0001148201343084417
Hunts Point,0.0001122946215717996
Wakefield,0.00011191788762765961
Roy Reuther Houses,0.0001095179528723975
Bronxdale,0.00010346230354807331
Charlotte Gardens,9.75182790960869e-05
Bath Beach,9.397418939936261e-05
Marcus Garvey Village,9.349978369192707e-05
West Brighton,9.30672373116182e-05
Oakland Gardens,9.05417245749761e-05
Paerdegat,8.928594476117615e-05
Eastchester,8.864410174523396e-05
Queens Village,8.766738411227844e-05
Canarsie,8.585347993678963e-05
East New York,8.540698044743853e-05
