Eastchester Heights,1.7607257325443655
Douglaston,0.7764794505602264
Terrace Heights,0.6075427642620078
Hollis,0.571073398780594
Wakefield,0.570254731505137
Arrochar,0.554715432234666
Eastchester,0.5155774099176257
Middletown,0.46348865793083127
Westerleigh,0.46052147319243203
Spuyten Duyvil,0.4475895336536057
Bath Beach,0.4266190785349846
Co-Op City,0.42101421680573914
Glen Oaks,0.41841155288320536
Woodlawn,0.393818182452561
City Island,0.3864375440191476
Paerdegat,0.37433581025145707
Cambria Heights,0.3536576330081797
Riverdale,0.3387380576496226
Kingsbridge Heights,0.32835690193213873
Grant City,0.32362547326031316
Bergen Beach,0.3231500797952293
Colgate Center,0.31562135871207364
Kings Bridge,0.31202689081058216
Schuylerville,0.3021402288791967
Bay Terrace,0.30195752359834066
Lincoln Harbor,0.30188664648206365
Williams Bridge,0.2968023148301544
Queens Village,0.2964234139994004
Canarsie,0.2951515083806608
Fort Hamilton,0.2900588373247471
Fieldston,0.2899521633752421
Pleasant Plains,0.27239417810445726
Sheepshead Bay,0.271512487295881
Brighton Beach,0.2673900066844481
Van Nest,0.2658547012154696
Westgate Gardens,0.2648953890700331
West New Brighton,0.2640227299948368
Saint George,0.26260313277499314
Hunts Point,0.2596192274754984
Rossville,0.25130022141288355
Fordham Hill,0.2496334536791416
Morris Park,0.24784164201037412
West Brighton,0.24510651024662836
Bensonhurst,0.244463306954604
Eastern Parkway,0.24077727641055505
Borough Park,0.24032705520437322
Broadway Junction,0.23936943182873124
Locust Manor,0.23353825888919824
Hillside,0.23212932255348837
Marcus Garvey Village,0.23200653190609874
West Farms,0.23134307485937483
Heartland Village,0.23072453760889597
Fresh Meadows,0.22822820433504226
East Flatbush,0.22717769517834058
Midwood,0.22714560099157458
Saint Albans,0.22616679205067128
East New York,0.22517561737267755
Boerum Hill Historic District,0.22364698833516178
Eastchester Houses,0.22318056259026484
Belmont,0.2223024489544899
Utopia,0.22224003452274485
Gun Hill Houses,0.22158592918804335
Pelham Bay,0.22074130386943258
Tremont,0.22069768036961898
Flushing,0.22011803486997325
Breukelen Houses,0.21973373543560812
Crown Heights,0.2169247176898335
Old Germania Heights,0.21625450776599278
Park Slope,0.21596345248707058
Flatlands,0.21575171810285615
Bushwick,0.21431587690131568
Parkville,0.21391070092187495
Rosedale,0.21355423931984857
